"original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phytate_in_mg"
"16-169","Bacha, raw",NA,NA,NA,NA,NA,"UK21","Gopalan et al (1980) Nutritive value of Indian foods. National Insitute of Nutrition, Indian Council of Medical Research","68.8","123","515","2.90","18.1",NA,NA,NA,NA,NA,NA,NA,NA,"520","0.70",NA,"180",NA,NA,NA,"0.11",NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"19-644","Bacon loin steaks, lean, grilled",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and industry data, 2014","60.6","158","668","4.62","28.9",NA,"1.55","1.82","0.62",NA,NA,NA,NA,"6","0.60","23","220","370","990","1.9","0.07",NA,"8","13",NA,1.19,"0.13",7.8,0.58,NA,NA,"1.0","1.35","5.0","0","0.3","0.04",NA
"19-645","Bacon rashers, back, dry-cured, grilled",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and industry data, 2014","50.7","257","1071","4.54","28.4",NA,"6.00","6.70","2.10",NA,NA,"0.0",NA,"9","0.80","26","240","400","1730","2.4","0.08",NA,"9","14",NA,1.09,"0.19",8.5,0.56,NA,NA,"1.0","1.48","6.0","0","0.8","0.08",NA
"19-498","Bacon rashers, back, dry-fried",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and calculated from industry raw data, 2013","49.7","295","1225","3.87","24.2",NA,"8.30","9.20","2.80",NA,NA,"0.0",NA,"6","0.60","21","180","360","1410","1.9","0.06",NA,"7","18",NA,0.86,"0.14",6.8,0.53,NA,NA,"1.0","1.26","5.0","0","0.6","0.07",NA
"19-499","Bacon rashers, back, fat trimmed, grilled",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and calculated from industry raw data, 2013","56.2","214","892","4.11","25.7",NA,"4.60","5.20","1.60",NA,NA,"0.0",NA,"8","0.70","23","210","360","1430","2.2","0.07",NA,"8","13",NA,0.98,"0.17",7.7,0.5,NA,NA,"1.0","1.34","5.0","0","0.7","0.07",NA
"19-646","Bacon rashers, back, fat trimmed, raw",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; industry data 2013; vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","69.5","136","568","3.01","18.8",NA,"2.50","2.80","0.90",NA,NA,"0.0",NA,"6","0.50","16","150","250","1000","1.5","0.05",NA,"6","9",NA,0.68,"0.12",5.4,0.35,NA,NA,"1.0","0.93","4.0","0","0.5","0.05",NA
"19-500","Bacon rashers, back, grilled",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and calculated from industry raw data, 2013","50.4","287","1194","3.71","23.2",NA,"8.10","9.00","2.80",NA,NA,"0.0",NA,"7","0.60","21","180","340","1390","1.7","0.05",NA,"7","12",NA,1.16,"0.15",7.2,0.52,NA,NA,"1.0","1.24","3.0","0","0.6","0.07",NA
"19-501","Bacon rashers, back, grilled crispy",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and calculated from industry raw data, 2013","37.8","313","1308","5.76","36.0",NA,"7.10","7.90","2.40",NA,NA,"0.0",NA,"10","1.10","32","300","510","2000","3.1","0.10",NA,"11","18",NA,1.38,"0.24",10.8,0.71,NA,NA,"1.0","1.34","5.0","0","1.0","0.10",NA
"19-502","Bacon rashers, back, microwaved",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and calculated from industry raw data, 2013","45.5","307","1274","3.87","24.2",NA,"8.80","9.80","3.00",NA,NA,"0.0",NA,"8","0.70","23","200","360","1730","2.0","0.06",NA,"7","12",NA,1.1,"0.16",7.9,0.55,NA,NA,"1.0","1.26","5.0","0","0.6","0.07",NA
"19-497","Bacon rashers, back, raw",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and industry data, 2013","63.9","215","891","2.64","16.5",NA,"6.20","6.90","2.20",NA,NA,"0.0",NA,"5","0.40","17","150","300","1140","1.2","0.06",NA,"5","8",NA,0.63,"0.11",5.6,0.46,NA,NA,"0","1.00","2.0","1","0.3","0.02",NA
"19-009","Bacon rashers, back, reduced salt, grilled",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; Na reviewed 2014","51.6","282","1172","3.86","24.1",NA,"7.80","8.70","2.70",NA,NA,"0.0",NA,"7","0.70","22","200","340","1130","2.1","0.09",NA,"7","12",NA,0.92,"0.16",7.2,0.47,NA,NA,"1.0","1.25","5.0","0","0.6","0.07",NA
"19-659","Bacon rashers, back, smoked, grilled",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and industry data, 2014","50.5","293","1216","3.74","23.4",NA,"8.30","9.30","2.90",NA,NA,"0.0",NA,"7","0.70","21","190","330","1390","2.2","0.06",NA,"7","12",NA,0.9,"0.16",7,0.46,NA,NA,"1.0","1.22","5.0","0","0.6","0.07",NA
"19-647","Bacon rashers, back, sweetcure, grilled",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and industry data, 2014","52.8","258","1074","3.81","23.8",NA,"6.60","7.30","2.20",NA,NA,"0.0",NA,"7","0.80","21","200","340","1390","2.4","0.09",NA,"7","12",NA,0.91,"0.16",7.1,0.47,NA,NA,"1.0","1.24","5.0","0","0.6","0.07",NA
"19-660","Bacon rashers, back, 'tendersweet', grilled",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and industry data, 2014","55.4","213","889","4.22","26.4",NA,"4.50","5.00","1.50",NA,NA,"0.0",NA,"8","0.80","24","220","370","1390","2.4","0.09",NA,"7","12",NA,1.01,"0.18",7.9,0.51,NA,NA,"1.0","1.37","5.0","0","0.6","0.08",NA
"19-648","Bacon rashers, middle, fried in corn oil",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and industry data, 2014","43.6","350","1452","3.74","23.4",NA,"9.80","11.90","4.80",NA,NA,"0.0",NA,"10","0.70","20","210","350","1390","2.3","0.07",NA,"7","12",NA,0.64,"0.14",7.3,0.46,NA,NA,"1.0","1.22","5.0","0","0.6",NA,NA
"19-503","Bacon rashers, middle, grilled",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and calculated from industry raw data, 2013","47.8","307","1276","3.97","24.8",NA,"8.40","10.00","3.00",NA,NA,"0.0",NA,"8","0.70","21","220","350","1390","2.2","0.07",NA,"8","11",NA,0.77,"0.17",7.5,0.42,NA,NA,"1.0","1.27","6.0","0","0.6","0.13",NA
"19-649","Bacon rashers, middle, raw","21181.01","bacon rashers","Animal Products","pigmeat and products","m","UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994; and calculated from industry raw data, 2013","59.9","241","998","2.43","15.2",NA,"7.30","8.60","2.50",NA,NA,"0.0",NA,"6","0.40","16","160","260","1050","1.5","0.08",NA,"6","7",NA,0.58,"0.11",4.9,0.41,NA,NA,"1.0","0.99","3.0","0","0.5","0.07",NA
"19-504","Bacon rashers, streaky, fried in corn oil",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of bacon, 1993-1994","45.1","335","1389","3.81","23.8",NA,"9.10","11.10","4.50",NA,NA,"0.0",NA,"7","0.70","21","200","350","1680","2.1","0.07",NA,"7","10",NA,0.75,"0.14",7.1,0.47,NA,NA,"1.0","1.24","5.0","0","0.6",NA,NA
"19-018","Bacon rashers, streaky, grilled",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. LGC, Nutrient analysis of retail cuts of bacon, 1993-1994","44.0","337","1400","3.81","23.8",NA,"9.80","11.50","3.70",NA,NA,"0.0",NA,"9","0.80","20","180","330","1680","2.5","0.15",NA,"6","11",NA,0.7,"0.17",6.3,0.4,NA,NA,"1.0","1.22","4.0","0","0.7","0.07",NA
"19-016","Bacon rashers, streaky, raw",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. LGC, Nutrient analysis of retail cuts of bacon, 1993-1994","57.3","276","1142","2.53","15.8",NA,"8.20","10.20","3.50",NA,NA,NA,NA,"6","0.50","15","140","250","1260","1.5","0.06",NA,"7","7",NA,0.45,"0.14",4.7,0.3,NA,NA,"1.0","0.92","2.0","0","0.9","0.07",NA
"19-537","Bacon, fat only, average, cooked",NA,NA,NA,NA,NA,"UK21","MW4, 1978; and industry data, 2013. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","13.8","692","2852","1.48","9.3",NA,"28.50","32.90","7.60",NA,NA,"0.0",NA,"7","0.80","10","90","130","740","0.8","0.09",NA,"11","2",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","0",NA,"0.36",NA
"19-650","Bacon, fat only, average, raw",NA,NA,NA,NA,NA,"UK21","MW4, 1978; and industry data, 2013","12.8","747","3075","0.76","4.8",NA,"31.50","36.10","8.90",NA,NA,"0.0",NA,"3","0.70","4","38","75","420","0.6","0.06",NA,"11","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","0","0","0.11",NA
"11-970","Bagels, plain",NA,NA,NA,NA,NA,"UK21","RHM, Nutrient content of selected foods, 1995; and industry data, 2013","32.1","273","1161","1.60","10.0",NA,NA,NA,NA,NA,NA,"3.0",NA,NA,NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0",NA,NA,"0","0.0",NA,NA
"13-578","Baked beans, canned in barbecue sauce",NA,NA,NA,NA,NA,"UK21","Vegetables, Herbs and Spices Supplement, 1991; estimated from 13-532; and industry data, 2014","71.8","77","329","0.85","5.3",NA,NA,NA,NA,NA,NA,"4.9",NA,NA,NA,NA,NA,NA,"260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0",NA,NA,"0","0.0",NA,NA
"13-532","Baked beans, canned in tomato sauce",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013","72.8","81","343","0.81","5.0",NA,"0.09","0.06","0.27",NA,NA,"4.9",NA,"42","1.42","30","88","272","261","0.6","0.24",NA,"0","3",NA,0.21,"0.03",0.7,0.13,NA,NA,"0.0","0.11","2.5","0","0.0","0.35",NA
"13-535","Baked beans, canned in tomato sauce, reduced sugar, reduced salt",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013; and industry data, 2013","72.8","75","320","0.81","5",NA,"0.09","0.06","0.27",NA,NA,"4.9",NA,"42","1.42","30","88","272","190","0.6","0.24",NA,"0","3",NA,0.21,"0.03",0.7,0.13,NA,NA,"0.0","0.11","2.5","0","0.0","0.35",NA
"13-579","Baked beans, canned in tomato sauce, with pork sausages",NA,NA,NA,NA,NA,"UK21","Vegetables, Herbs and Spices Supplement, 1991; and indsutry data, 2014","72.5","98","411","0.96","6.0",NA,NA,NA,NA,NA,NA,"3.3",NA,"39","1.50","27","93","250","260","0.6","0.02",NA,NA,NA,NA,0.08,"0.07",0.1,0.12,NA,NA,NA,NA,NA,"0","0",NA,NA
"12-500","Baking fat and margarine (75-90% fat), hard block",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2011","22.2","688","2827","0","0",NA,"26.41","34.00","12.21",NA,NA,"0.0",NA,"1","0.08","0","0","0","600","0","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","8.8","12.20",NA
"17-355","Baking powder","F1232.07","baking powder","Other foods","miscellaneous and products","h","UK21","Reviewed 2013. MW4, 1978","6.3","163","693","0.91","5.2",NA,"0.00","0.00","0.00",NA,NA,"0.0",NA,"1130","0","9","8430","49","11800","2.8","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","0","0.0","0",NA
"11-1029","Banana bread, homemade","F0022.07","cake, banana","Cereals","wheat and products","m","UK21","Based on Mary Berry's complete cookbook. Recalculated 2014","27.4","331","1396","0.75","4.4",NA,"3.27","4.42","3.85",NA,NA,NA,NA,"85","1.10","26","150","285","171","0.5","0.19",NA,NA,NA,NA,0.11,"0.07",0.6,0.17,NA,NA,"0.2","0.32","4.1","2",NA,NA,NA
"12-556","Banana split, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","63.7","205","858","0.38","2.3",NA,"6.91","3.32","0.71",NA,NA,"0.6",NA,"48","0.36","21","56","224","38","0.3","0.06",NA,"16","1",NA,0.14,"0.16",0.6,0.13,NA,NA,"0.4","0.39","3.8","4","0.0","0.83",NA
"14-318","Bananas, flesh only",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013","75.0","81","348","0.18","1.2",NA,"0.04","0","0.04",NA,NA,"1.4",NA,"6","0.27","27","23","330","0","0.2","0.10",NA,"3","0",NA,0.15,"0.04",0.7,0.31,NA,NA,"0.0","0.35","2.5","9","0.0","0.16",NA
"14-347","Bananas, raw, flesh only, weighed with skin",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013. Vitamin K1 calculated from Bolton-Smith et al, Br.J. Nutr 83, 2000.","47.3","51","217","0.11","0.8",NA,"0.03","0","0.03",NA,NA,"0.9",NA,"4","0.17","17","14","208","0","0.1","0.06",NA,"2","0",NA,0.09,"0.03",0.5,0.2,NA,NA,"0.0","0.22","1.6","5","0.0","0.10",NA
"11-1030","Bannocks, made with beremeal, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","25.9","266","1131","1.58","9.3",NA,"0.23","0.10","0.06",NA,NA,"1.0",NA,"107","3.65","59","327","474","111","2.1","0.20",NA,NA,"2",NA,0.19,"0.12",3,0.27,NA,NA,"0.0","0.45","6.5","0","0","0.63",NA
"11-951","Bannocks, made with wheat flour, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","25.7","292","1246","1.47","8.5",NA,"0.46","0.22","0.19",NA,NA,"3.1",NA,"134","1.52","23","218","309","152","0.7","0.12",NA,NA,"3",NA,0.18,"0.09",1.3,0.12,NA,NA,"0.0","0.35","2.2","0","0","0.46",NA
"17-705","Barbecue sauce",NA,NA,NA,NA,NA,"UK21","Miscellaneous Foods Supplement, 1994; and industry data, 2013","61.6","140","598","0.16","1.0",NA,"0.00","0.00","0.10",NA,NA,"1.2",NA,"17","0.60","23","27","240","630","0.2","0.11",NA,"1","0",NA,0.03,"0.02",0.4,0.04,NA,NA,"0.0","0.10","1.0","3","0.0","0.91",NA
"17-769","Barbecue sauce, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","48.3","300","1251","0.43","2.7",NA,"12.45","5.91","0.98",NA,NA,"1.7",NA,"74","2.28","32","39","277","392","0.5","0.10",NA,NA,"0",NA,0.1,"0.17",0.6,0.12,NA,NA,"0.1","0.10","0.7","2","0.2","0.77",NA
"14-804","Barcelona nuts, Kernel only",NA,NA,NA,NA,NA,"UK21","MW4, 1978. Values reviewed for Fruit and Nuts Supplement, 1992","5.7","639","2637","2.06","10.9",NA,NA,NA,NA,NA,NA,NA,NA,"170","3.00","200","300","940","3",NA,"0.96",NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,"0.0",NA,NA,"0","0.0",NA,NA
"14-805","Barcelona nuts, kernel only, weighed with shells",NA,NA,NA,NA,NA,"UK21","MW4, 1978. Values reviewed for Fruit and Nuts Supplement, 1992","3.5","397","1636","1.28","6.8",NA,NA,NA,NA,NA,NA,NA,NA,"110","1.90","120","190","580","2",NA,"0.59",NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,"0.0",NA,NA,"0","0.0",NA,NA
"17-844","Barley water, diluted",NA,NA,NA,NA,NA,"UK21","Miscellaneous Foods Supplement, 1994; and industry data, 2013","95.0","18","77","0.01","0.1",NA,"0","0","0",NA,NA,"0",NA,"1","0","0","1","5","3","0","0",NA,"0","0",NA,0,"0",0,0,NA,NA,"0.0","0","0","2","0.0",NA,NA
"17-743","Barley water, undiluted",NA,NA,NA,NA,NA,"UK21","Miscellaneous Foods Supplement, 1994; and industry data, 2013","75.2","90","384","0.05","0.3",NA,"0","0","0",NA,NA,"0",NA,"5","0","2","4","27","15","0","0",NA,"0","0",NA,0,"0",0.1,0.01,NA,NA,"0.0","0","0","10","0.0",NA,NA
"11-003","Barley, pearl, boiled",NA,NA,NA,NA,NA,"UK21","MW4, 1978. Reviewed 2014","69.6","120","510","0.46","2.7",NA,NA,NA,NA,NA,NA,NA,NA,"7","1.00","22","71","92","1","0.7","0.14",NA,NA,"0",NA,0.02,"0.01",0.5,0.04,NA,NA,"0.0","0.10","0","0","0.0","0.10",NA
"11-002","Barley, pearl, raw","23140.05.01","barley grain, pearl, dried, raw","Cereals","barley and products","h","UK21","MW4, 1978. Reviewed 2014","10.6","360","1535","1.35","7.9",NA,NA,NA,NA,NA,NA,NA,NA,"20","3.00","65","210","270","3","2.1","0.40",NA,NA,"1",NA,0.12,"0.05",2.5,0.22,NA,NA,"0.0","0.50",NA,"0","0.0","0.40",NA
"13-805","Basil, dried, ground",NA,NA,NA,NA,NA,"UK21","Marsh et al. (1977) Composition of foods: spices and herbs, raw, processed and prepared, Agriculture Handbook No. 8-2","6.4","251","1051","2.30","14.4",NA,NA,NA,NA,NA,NA,NA,NA,"2110","42.00","420","490","3430","34","5.8","1.37",NA,NA,NA,NA,0.15,"0.32",6.9,NA,NA,NA,"0.0",NA,NA,"0","0.0",NA,NA
"13-804","Basil, fresh",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. LGC, Fruit and Vegetables, 1989-1990; Polacchi et al. (1982) Food composition tables for the near east; and Wu Leung et al. (1972) Food composition table for use in East Asia","88.0","40","169","0.50","3.1",NA,NA,NA,NA,NA,NA,NA,NA,"250","5.50","11","37","300","9","0.7",NA,NA,NA,NA,NA,0.08,"0.31",1.1,NA,NA,NA,"0.0",NA,NA,"26","0.0",NA,NA
"16-386","Bass, sea, flesh only, baked",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fish and fish products, 2013","69.0","154","646","3.71","23.2",NA,"1.47","2.29","2.09",NA,NA,"0.0",NA,"31","0.27","35","231","390","80","0.8","0.04",NA,"10","24",NA,0.19,"0.18",2.6,0.14,NA,NA,"2.9","0.63","2.5","0","0","0.33",NA
"16-463","Bass, sea, flesh only, baked, weighed with bones and skin",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fish and fish products, 2013","61.4","137","76","3.30","20.6",NA,"1.31","2.04","1.86",NA,NA,"0.0",NA,"28","0.24","31","206","347","71","0.7","0.04",NA,"9","21",NA,0.17,"0.16",2.3,0.12,NA,NA,"2.6","0.56","2.2","0","0","0.29",NA
"16-385","Bass, sea, flesh only, raw",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fish and fish products, 2013","69.4","168","703","3.20","20.0",NA,"2.16","3.42","2.91",NA,NA,"0.0",NA,"14","0.27","30","202","370","72","0.6","0.04",NA,"8","29",NA,0.39,"0.20",3,0.37,NA,NA,"3.0","0.73","2.5","0","0","0.48",NA
"16-464","Bass, sea, flesh only, raw, weighed with bones and skin",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fish and fish products, 2013","59.7","144","603","2.80","17.2",NA,"1.86","2.94","2.50",NA,NA,"0.0",NA,"12","0.23","26","174","318","62","0.5","0.03",NA,"7","25",NA,0.34,"0.17",2.6,0.32,NA,NA,"2.6","0.63","2.2","0","0","0.41",NA
"13-806","Bay leaf, dried",NA,NA,NA,NA,NA,"UK21","Marsh et al. (1977) Composition of foods: spices and herbs, raw, processed and prepared, Agriculture Handbook No. 8-2","5.4","313","1312","1.22","7.6",NA,"2.30","1.60","2.30",NA,NA,NA,NA,"830","43.00","120","110","530","23","3.7","0.42",NA,NA,NA,NA,0.01,"0.42",2,NA,NA,NA,"0.0",NA,NA,"0","0.0",NA,NA
"15-664","Bean loaf, mixed beans, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","64.7","148","621","1.11","6.6",NA,"0.59","3.60","2.38",NA,NA,NA,NA,"42","1.61","37","131","419","5","0.8","0.20",NA,NA,"5",NA,0.2,"0.08",1.1,0.15,NA,NA,"0.0",NA,NA,"4","0.0","1.98",NA
"15-665","Beanburger, aduki, fried in rapeseed oil, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","54.1","190","793","1.31","8.1",NA,NA,NA,NA,NA,NA,NA,NA,"46","2.10","54","175","438","208","1.7","0.35",NA,NA,NA,NA,0.22,"0.10",0.8,NA,NA,NA,"0.2",NA,NA,"4","0.3",NA,NA
"15-666","Beanburger, butter bean, fried in rapeseed oil, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","58.9","194","812","0.93","5.7",NA,"0.85","5.84","3.24",NA,NA,NA,NA,"32","1.72","37","115","303","71","0.8","0.15",NA,NA,"2",NA,0.67,"0.23",1.4,0.28,NA,NA,"2.2",NA,NA,"1","0.0",NA,NA
"15-667","Beanburger, red kidney bean, fried in rapeseed oil",NA,NA,NA,NA,NA,"UK21","Updated 2014","56.9","202","846","1.01","6.2",NA,"0.85","5.89","3.30",NA,NA,NA,NA,"61","1.98","39","148","298","71","0.8","0.07",NA,NA,"4",NA,0.33,"0.25",1.6,0.14,NA,NA,"0.3","0.20",NA,"1","0.0","2.26",NA
"15-668","Beanburger, soya, fried in rapeseed oil",NA,NA,NA,NA,NA,"UK21","Updated 2014","57.5","193","806","1.69","10.5",NA,"1.18","4.39","3.87",NA,NA,NA,NA,"67","2.55","55","209","450","201","0.9","0.25",NA,NA,"5",NA,0.24,"0.10",0.8,0.19,NA,NA,"0.2","0.27","17.8","5","0.3","2.28",NA
"13-042","Beans, aduki, whole, dried, boiled in unsalted water",NA,NA,NA,NA,NA,"UK21","LGC, Fruit and vegetables, 1989-1990","59.4","123","525","1.48","9.3",NA,NA,NA,NA,NA,NA,NA,NA,"39","1.90","60","180","570","2","2.3","0.51",NA,NA,"1",NA,0.14,"0.08",0.9,NA,NA,NA,"0.0",NA,NA,"0","0.0",NA,NA
"13-041","Beans, aduki, whole, dried, raw",NA,NA,NA,NA,NA,"UK21","LGC, Fruit and vegetables, 1989-1990","12.7","272","1158","3.18","19.9",NA,NA,NA,NA,NA,NA,NA,NA,"84","4.20","130","380","1220","5","5.0","1.09",NA,NA,"2",NA,0.45,"0.22",2.6,NA,NA,NA,"0.0",NA,NA,"0","0.0",NA,NA
"13-049","Beans, balor, ends trimmed, raw",NA,NA,NA,NA,NA,"UK21","Vegetables, Herbs and Spices Supplement, 1991","88.4","23","98","0.44","2.7",NA,"0","0","0",NA,NA,NA,NA,"58","1.20","37","50","230","1","0.4","0.10",NA,NA,NA,NA,0.12,"0.10",0.5,NA,NA,NA,"0.0",NA,NA,NA,"0.0",NA,NA
"13-063","Beans, blackeye, whole, dried, boiled in unsalted water",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. LGC, Fruit and vegetables, 1989-1990","66.2","116","494","1.41","8.8",NA,"0.20","0.10","0.30",NA,NA,NA,NA,"21","1.90","45","140","320","5","1.1","0.22",NA,NA,"3",NA,0.19,"0.05",0.5,0.1,NA,NA,"0.0","0.30","7.0","0","0.0",NA,NA
"13-062","Beans, blackeye, whole, dried, raw",NA,NA,NA,NA,NA,"UK21","LGC, Fruit and vegetables, 1989-1990","10.7","311","1324","3.76","23.5",NA,"0.50","0.10","0.70",NA,NA,NA,NA,"81","7.60","140","410","1170","16","3.2","0.75",NA,NA,"7",NA,0.87,"0.19",2.1,0.36,NA,NA,"0.0","1.50","18.4","1","0.0",NA,NA
"13-067","Beans, broad, dried, raw","1702.02","broad bean, dried, raw","Pulses and Beans","pulses, other and products","h","UK21","Vegetables, Herbs and Spices Supplement, 1991","11.0","245","1041","4.17","26.1",NA,"0.30","0.30","1.10",NA,NA,NA,NA,"100","5.50","190","590","1090","11","3.1","0.82",NA,NA,NA,NA,0.5,"0.26",2.6,0.37,NA,NA,"0.0","0.97",NA,"0","0.0",NA,NA
"13-648","Beans, broad, whole, boiled in unsalted water","1702.03","broad bean, not soaked, boiled, drained","Pulses and Beans","pulses, other and products","m","UK21","PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017","70.2","91","387","1.44","9",NA,"0.13","0.13","0.5",NA,NA,"9",NA,"35","1.82","41","162","413","2","1.1299999999999999","0.42",NA,"4","0",NA,0.15,"0.14000000000000001",1.7,0.16,NA,NA,"0","0.96","1.5","2","0","0.4",NA
"13-064","Beans, broad, whole, raw",NA,NA,NA,NA,NA,"UK21","IFR, The nutritional composition of retail vegetables in the UK, 1984-1987","80.3","59","247","0.92","5.7",NA,"0.10","0.10","0.50",NA,NA,NA,NA,"23","0.90","24","130","310","1","0.9","0.11",NA,"4",NA,NA,0.04,"0.04",3.2,0.06,NA,NA,"0.0","4.94","2.7","32","0.0","0.46",NA
"13-559","Beans, butter, canned, re-heated, drained",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. Vegetable, Herbs and Spice Supplement, 1991; and industry data, 2013. Selenium estimated from SAC 'Analysis of foods for Selenium' 1994 MAFF Project 2B006","74.0","77","327","0.95","5.9",NA,"0.10","0","0.20",NA,NA,NA,NA,"15","1.50","27","68","290","0","0.6","0.14",NA,NA,"3",NA,0.05,"0.03",0.2,0.05,NA,NA,"0.0",NA,NA,"0","0.0","0.33",NA
"13-663","Beans, butter, dried, boiled in unsalted water",NA,NA,NA,NA,NA,"UK21","PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017","64.900000000000006","105","447","1.3","8.1",NA,"0.18","0","0.55000000000000004",NA,NA,"11.2",NA,"31","1.93","43","134","447","0","0.88","0.25",NA,"1","3",NA,0.16,"0.05",0.4,0.16,NA,NA,"0","0.42",NA,"0","0","0.4",NA
"13-070","Beans, butter, dried, raw",NA,NA,NA,NA,NA,"UK21","As Vegetables, Herbs and Spices Supplement, 1991 13-062","11.6","290","1234","3.06","19.1",NA,"0.40","0.10","0.80",NA,NA,NA,NA,"85","5.90","190","320","1700","40","2.8","0.74",NA,NA,NA,NA,0.45,"0.13",2.5,0.51,NA,NA,"0.0","1.30",NA,"0","0.0","1.13",NA
"13-666","Beans, cannellini, canned, re-heated, drained",NA,NA,NA,NA,NA,"UK21","PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017","70","104","443","1.21","7.6",NA,"0.27","0.27","0.8",NA,NA,"6.8",NA,"93","1.9","33","128","299","7","0.78","0.32",NA,"1","5",NA,0.04,"0.03",1,0.06,NA,NA,"0","1.3","0.2","0","0","0.27",NA
